guid;url;title;price;description;img;availability
20587;https://www.amazon.com/LEMFO-LEM5-Android-MTK6580-Smartwatch/dp/B01N6347JM/;LEMFO LEM5 Smart Watch Android 5.1 MTK6580 Quad Core 1GB/8GB 3G WIFI GPS Heart Rate Monitor Cell Phone Smartwatch for Anrioid iOS (Black);129.99;"Frequency Band: 2G: GSM 850 900 1900 2100/ 3G: WCDMA 850 1900 2100 SIM: NANO SIM Operating system: Android 5.1 RAM: 1GB ROM: 8GB CPU: MTK6580 CPU SPEED: 1.3G Quad core SCREEN SIZE: 1.39"" IPS OLED Touch Screen SCREEN RESOLUTION: Retina 16 Million color, 400*400 Battery capacity: 450mAH TP: G+FF USB2.0: USB 5 pin Recharge stand BLUETOOTH: BT2.1+BLE4.0 Hands-free: Support Wireless network: WIFI, 3G Multi-Media: Music, video, recording GPS, AGPS: Support Co-processor: Support Gravity sensor: Support Cardiotach ometer: Support English, French, Spanish, Portuguese, German, Italian, Indonesian, Malaysian, Czech, Danish, Croatian, Dutch, Norwegian, Polish, Romanian, Slovenian, Finnish, Swedish, Turkish, Greek, Russian, Ukrainian, Hebrew, Thai, Korean, Traditional, Simplified Chinese 1 * LEMFO LEM5 Smart Watch 1 * Charging Dock 1 * Charging Cable 1 * English User Manual Q1. Is it waterproof? A1. Yes, it's IP55 Life Waterproof. Not suitable for swimming or diving. Q2. Does it support SIM card or TF card or Memory Card? A2. Support Nano SIM card. But not support TF or memory card. Q3. Can I change the strap of the smart watch? A3. No, the strap can not be changed. Q4. Is there a camera on it? A4. No, no camera on it. Q5. Can I connect LEM5 Bluetooth with my iPhone or android phone? A5. Yes, It supports IOS 8 and Android 5.0 or above phone. Q6. What function can I use after connect bluetooth? A6. After connect bluetooth, you can get phone call remind, message push, notification remind. But for Android phone, you need to download APK first to get those functions.";https://example.org/20587.jpg;true
91305;https://www.amazon.com/Mgaolo-GT08-Bluetooth-Smartwatch-Smartphone/dp/B01MRYFJA2/;Mgaolo GT08 Bluetooth Smart Watch Smartwatch Bracelet with Camera SIM Card Slot and Camera Pedometer Smart Health Watch for Android and IOS Smartphone (Black);14.88;;https://example.org/91305.jpg;true
39331;https://www.amazon.com/Bluetooth-Smartwatch-Android-Watches-Supported/dp/B01N535PS0/;Bluetooth Smart Watch with 16GB Micro SD Card, Touch Screen Smartwatch for iPhone and Android Phones, Smart Watches with Camera and SIM Card is Supported (Gold);35.99;·Charge Time: 1-2 Hours ·Work Time: 24 Hours ·Standby Time: 72 hours at Lest ·Android/iPhone: Support ·SIM Card: Support ·TF Card: Support Phone Call: ·You can have a call on the watch when Bluetooth connected with your phone or you can insert SIM card into the watch. Having a call is also no problem. Pedometer: ·Turn on the function, it will remind your steps. Sleep monitoring: ·According to your sleeping time to show the quality of your sleeping. Clock, Calender, Calculator, Profiles, Camera, Listen Music, Two-way Anti lost and so on. ·Use watchband for the first time will be tight and hard to buckle into, please put right index finger inside of the watchband, then from the top push button in. ·Please charging 1- 2 hours before using it. Can not turn on? ·One is for pressing the button too short, please press over 3 seconds. Or is for the low battery power, please charge. Working time is too short? ·Not fully charging, please make sure charging enough time (min 2 hours). Voice quality is not good? ·It’s too far away between Smart Watch and mobile phone.Please be closer. Or the Bluetooth signal is bad. ·The mobile phone signal is bad. Please change another place to answer a call.;https://example.org/39331.jpg;true
57510;https://www.amazon.com/Pandaoo-Universal-Bluetooth-Stopwatch-Smartphones/dp/B00ZCFQ71E/;Pandaoo Smart Watch Mobile Phone Unlocked Universal GSM Bluetooth 4.0 Music Player Camera Calendar Stopwatch Sync with Android Smartphones(Black);16.99;;https://example.org/57510.jpg;false
2600;https://www.amazon.com/Apple-Watch-Silver-Aluminum-Sport/dp/B01N3MJRGT/;Apple Watch Nike+ 42mm Silver Aluminum Case Silver/Volt Nike Sport Band - Silver Aluminum;439.99;Like all Apple Watch Series 2 models, Apple Watch Nike+ has built-in GPS to track your pace, distance, and route — even if you don’t have your iPhone with you. With the brightest display Apple has ever made, your metrics are easy to read, no matter how much the sun glares. And Apple Watch Nike+ is rated water resistant 50 meters,* so you can even take a post-run dip in the pool. Nike Sport Band. Light. Flexible. Breathable. Made from the same durable, lightweight fluoroelastomer as the original Apple Watch Sport Band, the Nike Sport Band reduces weight and improves ventilation via row after row of compression‑molded perforations. Exclusive Nike watch faces. Designed specifically for Apple Watch, these faces feature Nike’s iconic Volt color and boldly display the time in both digital and analog styles. There’s also a complication for launching the Nike+ Run Club app.;https://example.org/2600.jpg;false
58136;https://www.amazon.com/LEMFO-Q50-Smartwatch-Children-WristWatch/dp/B01N8XDKLK/;LEMFO Q50 Smart Watch GPS Smartwatch Phone Anti Lost SOS Call Children Finder Fitness Tracker WristWatch Bracelet Parents Control for iOS Android (Blue);25.99;"Note: Unlocked for Worldwide use. Please ensure local area network is compatible. Please check with your carrier/provider before purchasing this item. : 1. Your need buy a SIM Card separately and open Data&Voice plan before use the watch, works only with open ""Pre-paid” plan with data and DO NOT work with 'Pay As You Go' plans, SIM Card need to open GPRS ""E"" service and call ID function. We recommend the following two SIM cards: a. SpeedTalk Mobile Card which has a $5 plan. b. T-Mobile Prepaid Complete SIM Starter Kit SIM Card. 2. App (SeTracker) system required android (os 3.0 or above), iPhone (iOS 6.0 or above)";https://example.org/58136.jpg;false
2470;https://www.amazon.com/Apple-Watch-Smartwatch-Aluminum-Concrete/dp/B01M5FB7GK/;Apple Watch Series 2 38mm Smartwatch (Gold Aluminum Case, Concrete Sport Band);123;"38mm Apple Watch Series 2, which comes with a gold anodized aluminum chassis and a Concrete Sport band. Designed for users looking for the next generation of connectivity, Apple's Watch moves your iPhone's apps and functions to your wrist, so you can do more while leaving your phone in your pocket. Apple Watch connects to your iPhone via Bluetooth 4.0 and displays notifications, apps, and more on its 1.3"" display. It can also connect directly to the Internet thanks to 802.11b/g/n Wi-Fi. The internal battery lasts for up to 18 hours of normal use and is recharged with an included inductive magnetic charger.";https://example.org/2470.jpg;false
81214;https://www.amazon.com/Fossil-Hybrid-Silver-Stainless-Smartwatch/dp/B01EQZPO32/;Fossil Q Nate Gen 2 Hybrid Silver Stainless Steel Smartwatch;175;Smartwatch that tracks activities and provides notifications;https://example.org/81214.jpg;false
23069;https://www.amazon.com/Watchband-Smartband-Smartwatch-Pedometer-WristBand/dp/B01N9M8TD6/;Smart Band Watchband Smartband Smartwatch Watch Heart Rate Blood Oxygen Pressure Monitor Pedometer Fitness Activity Tracker WristBand For IOS Android iPhone (Black);33.97;"Display: 0.86 ""OLED Display Sensor: Photoelectric heart rate sensor G-Sensor: Six Axis Acceleration Bluetooth: Bluetooth 4.0BLE APP: Wearfit Waterproof Level: IP67 Waterproof Contact Type: Contact Charging Battery: 60mAH Polymer Battery Capacity Standby time: 3-5 days Compatibility: Android 4.4 or higher, iOS 8.0 and higher Watch Bracelet Material: PC Plastic + Silicone Size : 19.8 * 67mm Weight: 25G Incoming Call Recall SMS Recall Reminder of APP notifications Health & Fitness Tracker Sphygmomanometer: Yes Blood Oxygen Monitor: Yes Fatigue Monitoring: Yes Pedometer, step calorie tracking, sedentary reminder: Yes Other Tools: Alarm Clock, Bluetooth-Camera 1 xSmartwatch1 xCharging clip 1 x User Manual";https://example.org/23069.jpg;false
66613;https://www.amazon.com/SAMSUNG-Gear-SM-R360-Smartwatch-Compatible/dp/B01K6CS6FC/;SAMSUNG Gear Fit2 SM-R360 Sports Band Smartwatch / iPhone Compatible [Asia Version] (Small, Pink);119.99;When you’re looking for motivation to stay at your best, the Samsung Gear Fit2 keeps you going. It automatically recognizes whatever you’re doing—from walking up a flight of stairs to working out at the gym—and starts monitoring steps, distance and more. Map your run with built-in GPS, receive and respond to notifications from your wrist without breaking stride, and turn up the music that gets you moving. We all have goals. The Samsung Gear Fit2 will help you achieve yours.;https://example.org/66613.jpg;false
90130;https://www.amazon.com/Samsung-Gear-Smartwatch-Discontinued-Manufacturer/dp/B00JBJ3HQ0/;Samsung Gear 2 Smartwatch - Silver/Black (US Warranty) (Discontinued by Manufacturer);234;"The Samsung Gear 2 is the smart companion watch tailored to your look and lifestyle. With real-time notifications, calls, fitness tracking and your music library right at our wrist, you can stay focused in the moment. No matter where your day takes you, your Gear 2 matches your style to keep you connected without feeling distracted. The Samsung Gear 2 is the smart companion watch tailored to your look and lifestyle. With real-time notifications, calls, fitness tracking and your music library right at our wrist, you can stay focused in the moment. No matter where your day takes you, your Gear 2 matches your style to keep you connected without feeling distracted. Customize Gear 2 to reflect your personal style.Gear 2 features an elegantly contoured, brushed metal-finished face that accents a bright 1.63"" Super AMOLED display. Whether for work or a night on the town, you can interchange Gear 2 bands to fit the occasion. Make your Gear 2 your own and keep your style fresh by customizing your lock screen, background and font. Whether you’re headed towards a meeting or a jog on the beach, Gear 2 is prepared for action with an IP67-certified dustproof and water-resistant design*. Keep your hands free—it’s all in the wrist.Keep distraction at arm’s length with Quick Glance notifications, such as texts, phone calls, and even third party application notifications right on your wrist. Making calls on the move has never been easier. Place and answer calls directly from Gear 2. It’s the simple way to keep up when you have a lot going on. Now you can get full text updates and notifications on your wrist and respond to them, too. Voice Command lets you respond to texts, make hands-free calls, check email and more.Gear 2 keeps up with your life, wherever you go.Take your music with you and leave your phone behind. The Gear 2 works as a stand-alone music player, so you can store your favorite songs and playlists right on the device for easy access.S Health tracks your steps, calories burned and heart rate so you can achieve your fitness goals and improve your overall health. No more getting up to search for the hidden remote control. Now you can control your TV right from your wrist, using WatchON and the built-in IR blaster on the Gear 2.Be ready in an instant whenever the perfect moment happens with the ultra-responsive 2MP camera built into the face of the Gear 2. Just capture, save and go. Pair your Gear 2 with the following Samsung devices:Samsung Galaxy S 5 Samsung Galaxy S 4 Samsung Galaxy S IIISamsung Galaxy Note 3 Samsung Galaxy Note II Samsung Galaxy Mega*Water-resistant and dustproof based on IP67 rating, which tests submersion up to 1 meter for up to 30 minutes. Not shockproof.";https://example.org/90130.jpg;false
37251;https://www.amazon.com/LONSUN-Bluetooth-Bracelet-self-timer-Pedometer/dp/B06XGCQQ11/;LONSUN TW64 Smart Watch TopBest Bluetooth Bracelet Call Remind Remote self-timer Smart band Calorie Counter Wireless Pedometer Sport Sleep Monitor Activity Tracker For Android IOS Phone (Black);13.99;Functions Instruction: Screen: Sync your smart phone with OLED Digital time displayed. Standby time : Normally use fora week , standby for 3mouths. Activities Record: Record daily activities, you could check daily activities including steps,distance and calorie. Consumption in the app: Distance and calorie consumption in the app. (VeryFit 2.0) Sleep Monitoring:Device could automatically recognize your status and monitoring the whole sleep progress with analyzing the deep sleep and light sleep hours. Anti-Lost Remind:When the smart phone is beyond the Bluetooth range (no more than 5m), the device vibrates to remind. Remote Camera Control: Device key could control remote photograph shooting. Smart reminder: In-call reminder,sedentary reminder,drinking reminder,wake up alarm etc. When incoming call sure not answered in certain time;https://example.org/37251.jpg;false
87327;https://www.amazon.com/Apple-Watch-Smartwatch-Aluminum-Concrete/dp/B01MQYF6KV/;Apple Watch Series 1 38mm Smartwatch (Gold Aluminum Case with Concrete Sport Band);278.96;"38mm Apple Watch Series 1, which comes with Gold Aluminum Case with Concrete Sport Band. Designed for users looking for the next generation of connectivity, Apple's Watch moves your iPhone's apps and functions to your wrist so you can do more while leaving your phone in your pocket. Apple Watch connects to your iPhone via Bluetooth 4.0 and displays notifications, apps, and more on its 1.3"" display. It can also connect directly to the Internet thanks to 802.11b/g/n Wi-Fi. The internal battery lasts for up to 18 hours of normal use and is recharged with an included inductive magnetic charger. • Aluminum case with Sport Band • Dual-core processor • Splash resistant1 • Wi-Fi (802.11b/g/n 2.4Ghz) • Bluetooth 4.0 • Heart rate sensor • Accelerometer • Gyroscope • Ambient light sensor • OLED Retina display with Force Touch • Ion-X glass • Built-in rechargeable lithium-ion battery • Magnetic charging cable •Activities Tracked: Average Speed, Total Steps •Battery Charge Life: Up to 18 hours of battery life •Battery required, included: •Device Material: Plastic: •Band Material: Plastic •Includes: Cleaning Cloth, Wall Charger •Operating System: Apple iOS •Wired Connectivity: USB •Wireless Technology: Wi-Fi *Requires an iPhone 5 or later";https://example.org/87327.jpg;false
10907;https://www.amazon.com/Fossil-Wander-Touchscreen-Leather-Smartwatch/dp/B01EQZPRX4/;Fossil Q Wander Touchscreen Leather Smartwatch;255;;https://example.org/10907.jpg;true
47073;https://www.amazon.com/Yuntab-Bluetooth-SmartWatch-Pedometer-Smartphone/dp/B06WVK6KQR/;Yuntab Y1 Bluetooth SmartWatch Touch Screen Support SIM Card with Activity Tracking Pedometer Sleep Monitor Remote Camera for IOS Android Smartphone (Y1-Black);21.99;;https://example.org/47073.jpg;true
72558;https://www.amazon.com/Fossil-Wander-Touchscreen-Stainless-Smartwatch/dp/B01BTTUCSK/;Fossil Q Wander Stainless Steel Touchscreen Smartwatch;275;Q Wander is our newest digital display watch that connects seamlessly to your phone.;https://example.org/72558.jpg;true
88972;https://www.amazon.com/Luckiness-Bluetooth-Anti-lost-Universal-Portable/dp/B06XSVNLL2/;Luckiness Bluetooth Smart Watch Anti-lost Universal Portable Touch Screen Calling Wrist Watch Fitness Watch with Camera for Android Phones like Samsung Huawei Sony LG, with SIM / , Black;25.98;Message Reminder, Call Reminder, Answer Call, Dial Call, Bluetooth music playing,;https://example.org/88972.jpg;true
24274;https://www.amazon.com/SEPVER-Bluetooth-Pedometer-messages-compatible/dp/B01HLW95FK/;SEPVER All-in-1 K88h Smart Watch Round IPS Screen Bluetooth 4.0 heart rate monitor Pedometer sync calls and messages compatible with iPhone and Android Smart Phones;64.8;;https://example.org/24274.jpg;true
29246;https://www.amazon.com/Willful-Bluetooth-Pedometer-Facebook-Functions/dp/B01LWN4KRX/;Willful SW016 Bluetooth Smart Watch with Camera SIM Card Slot TF Card Slot Pedometer Sleep Monitor,Call/SMS/Twiter/Facebook Push for Android 4.2 above,Limited Functions for iPhone 7.0 Above Black;29.99;Display Screen:1.54 inch IPS HD LCD Resolution:240*240 process 240*240 PIXEL resolution Touch Screen:2.5D degree capacitive touch screen,Fully connected techniques RAM/ROM:128M+64M TF Card:Support,max 32GB Sim Card:Support GSM/GPRS 850/900/1800/1900 the four frequency conversation Camera :0.3M Speaker:Support Microphone:Support Battery: 350mAh polymer battery(Bluetooth connect：>1 week；Normal use ：>=2 days) Strap Size:width:0.95 inch;https://example.org/29246.jpg;true
94135;https://www.amazon.com/Keoker-K88H-Bluetooth-Smartwatch-Wristwatch/dp/B06X15L5CY/;Keoker K88H Bluetooth Smart Watch with Heart Rate Monitor Round IPS Screen Smartwatch Wristwatch for iOS and Android (Sliver + Stainless Steel Band);59.99;Scan the QR code on the watch, Android users select FunDoWear Android Version and iOS users select FunDoWear iOS Version to download app. * MTK 1st low-power dissipation chipset from MTK2502C, Compatiable with both IOS & Andriod. * 3D curved OGS screen, IPS with full anglel view. * Replacement strap: Can be free to replace the standard 220mm strap,full of personality style. * Professional heart rate monitor: 90%-95% accurate monitor your heart rate even doing sports. * Sleep monitor: Help to monitor your sleep quality,make sure under heaathy sleep. * Sedentary remind: 40mintues sitting is unhealth, we need to change this unscientifica life mode. * Remote camer: Use watch to smapshot pic from your mobile phone camera like selife. * More Function: Call records, phone book, information, looking for a mobile phone, time, a pedometer, Heart rate monitor. * Screen:IPS, 1.22inch Round screen * Solution: 240*204 * Size: 44.5mm*44.5mm*12.2mm* Battery: 300MAH * Bluetooth: BT 3.0+4.0 * Button: Power &Home key * Chipset: MTK2502C-ARM7 * Memory: 128MB+64MB * Blutooth: BT4.0LE+EDR3.0 * OS:N ucleus/ Support Above of IOS 7 And Above of Androld 4.3 * Smart watch x 1 * User Manual x 1 * USB Pogo pin Cable x 1;https://example.org/94135.jpg;true
73985;https://www.amazon.com/Motorola-Moto-360-Certified-Refurbished/dp/B01DDWO3YK/;Motorola Moto 360 - Black Leather Smart Watch for Android Devices (Certified Refurbished);99.99;"The Motorola Moto 360 Smartwatch comes with a 22mm black leather strap, runs on the Android Wear operating system and connects to your Android smartphone via Bluetooth to give you the information you need. Its 1.56"" touchscreen shows important info like text messages, emails, missed calls, weather, navigation, and more. It alerts you with a gentle buzz on your wrist when new notifications come in and can be voice-controlled without pressing a button. Simply say, ""OK, Google"" or touch anywhere on the watch screen and speak to operate your watch.Features";https://example.org/73985.jpg;true
72934;https://www.amazon.com/Wearlizer-Genuine-Leather-Replacement-Classic/dp/B00YL0MXRI/;Wearlizer Genuine Leather Watch Band Replacement Strap w/ Metal Clasp for Apple Watch all Models 38mm Classic Buckle - Pink;14.99;Material Watch Band: Genuine Leather Buckle: Stainless Steel Size Watch Band: 17.5cm*1.8cm*0.2cm Buckle: 2cm*1.5cm Package Includes: 1 * Watch Band for Apple Watch 1 * Anti-scratch Protective Skin;https://example.org/72934.jpg;true
25512;https://www.amazon.com/LG-Watch-Urbane-Wearable-Smart/dp/B00WK2FG96/;LG Watch Urbane Wearable Smart Watch - Silver;123;The Future of Timeless Styling With LG Watch Urbane, a stainless steel body and narrow bezel plus 22mm interchangeable leather strap are authentically classic touches that belie its advanced electronics. And with an IP67 dust and water resistance rating, this is sure to become your favorite go-to smart timepiece for wearing almost anywhere. Always on Point The vivid P-OLED display is full-color only when actively viewing it. In standby mode, the display goes dark to help the battery last longer between charges. When you need information – while running, navigating or grocery shopping for example – always-on apps keep the display from going dark. Rich in Hands-Free, Wireless Convenience Scrolling the LG Watch Urbane display is as easy as a simple flick of your wrist, and you can use voice commands to send texts, check scores, and more. Plus, with a Wi-Fi connection you can connect to your phone via the cloud to receive alerts – even when your phone isn’t with you. Seamless, Secure Integration for Everyday Wear Beyond timeless good looks, LG Watch Urbane is a genuine smartpiece that keeps pace with you. Keep your schedule on track with Schedule Alerts plus Time and Location Reminders. Keep your health goals on target with the built-in heart rate sensor for easy fitness tracking.;https://example.org/25512.jpg;true
